"ncohort","utype","rtype","bd.sel","od.sel","bd.pts","od.pts","earlystop","overdose","poorall","ov.sel","design"
"8","1","1","22.4500000000007","38.180000000001","23.7275000000007","36.7500000000009","0.4","0","55.4099999999975","0","ji3"
"10","1","1","23.8000000000009","39.5300000000007","27.2500000000011","40.4990000000006","0.41","0","49.1699999999988","0","ji3"
"12","1","1","24.510000000001","39.8300000000006","30.3399999999998","43.0474999999997","0.78","0","49.9599999999986","0","ji3"
"14","1","1","26.5200000000013","42.5800000000001","32.8357142857157","45.9585714285723","0.87","0","47.4599999999991","0","ji3"
"16","1","1","26.8000000000014","42.87","34.5737499999995","47.8299999999985","1.02","0","48.6899999999989","0","ji3"
"18","1","1","27.6800000000015","43.3999999999999","35.8622222222212","48.9794444444448","1.48","0","47.7099999999991","0","ji3"
"20","1","1","27.5200000000015","43.8899999999998","36.7635000000009","49.6085000000007","1.36","0","46.8499999999992","0","ji3"
"22","1","1","28.1800000000016","44.0099999999998","37.344999999999","50.1109090909069","1.62","0","47.7499999999991","0","ji3"
"24","1","1","28.4800000000017","44.4699999999997","37.8774999999986","50.8099999999975","1.76","0","47.3199999999992","0","ji3"
"26","1","1","28.4400000000016","44.6599999999997","38.3646153846164","51.3015384615401","2.2","0","48.139999999999","0","ji3"
"28","1","1","28.9500000000017","45.4499999999995","39.5657142857151","52.7807142857153","2","0","46.8899999999992","0","ji3"
"30","1","1","28.4000000000016","45.3299999999996","39.8836666666673","53.3083333333337","2.29","0","46.8199999999993","0","ji3"
"8","2","1","27.6400000000015","34.2400000000018","22.7100000000006","27.732500000001","0.34","0","56.3799999999974","0","ji3"
"10","2","1","31.0500000000021","37.5200000000011","27.2920000000012","32.231000000001","0.38","0","48.8199999999989","0","ji3"
"12","2","1","31.1400000000021","38.3300000000009","29.9183333333331","35.4099999999997","0.56","0","50.4699999999985","0","ji3"
"14","2","1","33.070000000002","40.0100000000006","31.8921428571443","37.5607142857154","0.83","0","48.4799999999989","0","ji3"
"16","2","1","33.250000000002","40.3300000000005","32.2887499999994","38.1374999999992","0.85","0","51.5899999999983","0","ji3"
"18","2","1","35.1600000000016","42.5400000000001","34.8544444444436","40.7883333333327","1.02","0","48.5899999999989","0","ji3"
"20","2","1","34.5100000000017","41.7700000000003","34.7940000000009","40.6450000000007","1.16","0","49.0399999999988","0","ji3"
"22","2","1","35.6400000000015","43.03","36.3327272727262","42.2049999999987","1.34","0","48.5499999999989","0","ji3"
"24","2","1","36.4700000000013","43.9099999999998","37.4995833333319","43.6095833333314","1.52","0","47.5199999999991","0","ji3"
"26","2","1","36.4500000000013","43.8399999999998","38.0819230769242","44.1050000000014","1.41","0","48.269999999999","0","ji3"
"28","2","1","37.4200000000011","44.3799999999997","38.7303571428581","44.5425000000008","1.47","0","47.3799999999991","0","ji3"
"30","2","1","36.1100000000014","43.6499999999999","38.2353333333339","44.5283333333339","1.79","0","48.299999999999","0","ji3"
